2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,17,True,2,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,18,True,2,"[1, 0]","[[[1, 1]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,19,True,1,"[1, 2]","[[[1, 0]], [[1, 2]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,20,True,1,"[1, 1]","[[[1, 1]], [[1, 1]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,21,False,7,"[5, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,22,True,2,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,23,True,0,"[1, 0]","[[[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,24,True,5,"[1, 0]","[[[1, 1]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,25,True,2,"[3, 0]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 0], [2, 0], [3, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,26,True,5,"[1, 5]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 2]], [[1, 0]], [[1, 0]], [[1, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,27,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,28,True,0,"[2, 0]","[[[1, 0], [2, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,29,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,30,True,3,"[2, 0]","[[[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 0], [2, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,31,True,2,"[1, 0]","[[[1, 0], [2, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,32,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,33,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,34,True,6,"[1, 0]","[[[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,35,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,36,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,37,True,4,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,38,True,2,"[1, 0]","[[[1, 0], [2, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,39,True,1,"[4, 0]","[[[1, 0]], [[1, 0], [2, 1], [3, 0], [4, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,40,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,41,True,9,"[1, 0]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 2]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,42,True,8,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0]], [[1, 0], [2, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,43,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,44,False,19,"[1, 0]","[[[1, 0]], [[1, 2]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,45,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,46,True,10,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 1]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 1]], [[1, 0], [2, 0], [3, 0], [4, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,47,True,0,"[1, 0]","[[[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,48,True,3,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,49,True,3,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,50,True,9,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 1]], [[1, 0], [2, 0], [3, 0], [4, 0]], [[1, 1]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,51,True,0,"[1, 0]","[[[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,52,True,0,"[1, 0]","[[[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,53,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,54,False,1,"[4, 5]","[[[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,55,True,1,"[1, 1]","[[[1, 0]], [[1, 1]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,56,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,57,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,58,True,1,"[1, 4]","[[[1, 0]], [[1, 4]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,59,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,3,detailed,60,True,1,"[1, 1]","[[[1, 0]], [[1, 1]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,61,True,1,"[1, 1]","[[[1, 0]], [[1, 1]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,62,True,2,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,63,True,2,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,64,True,2,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,65,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,66,True,3,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 2]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,67,True,2,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,68,True,2,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,69,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,5,detailed,70,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,71,True,4,"[5, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,72,True,2,"[1, 0]","[[[1, 2]], [[1, 0], [2, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,73,True,0,"[1, 0]","[[[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,74,True,4,"[4, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,75,True,2,"[1, 1]","[[[1, 0]], [[1, 0]], [[1, 1]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,76,False,1,"[2, 5]","[[[1, 0]], [[1, 0], [2, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,77,True,5,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,78,False,1,"[1, 5]","[[[1, 0]], [[1, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,79,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,7,detailed,80,True,1,"[2, 0]","[[[1, 0]], [[1, 0], [2, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,81,True,8,"[3, 1]","[[[1, 0]], [[1, 0], [2, 1], [3, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0], [2, 0], [3, 1]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,82,True,3,"[1, 0]","[[[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,83,True,1,"[1, 1]","[[[1, 0]], [[1, 1]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,84,True,4,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,85,False,19,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 0], [2, 4], [3, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,86,True,3,"[1, 0]","[[[1, 0]], [[1, 0], [2, 0]], [[1, 0], [2, 0], [3, 0], [4, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,87,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,88,True,2,"[1, 0]","[[[1, 0], [2, 0]], [[1, 3], [2, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,89,True,5,"[1, 0]","[[[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,9,detailed,90,True,2,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,91,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,92,True,0,"[1, 0]","[[[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,93,True,10,"[5, 0]","[[[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,94,True,3,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,95,True,3,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,96,True,10,"[1, 0]","[[[1, 5]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,97,True,5,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0], [2, 0], [3, 0]], [[1, 0], [2, 3], [3, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,98,False,5,"[1, 5]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 5]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,99,True,5,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,o3-mini-2025-01-31,PDDL,11,detailed,100,False,19,"[1, 0]","[[[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,1,False,0,"[3, 5]","[[[1, 0], [2, 0], [3, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,2,True,1,"[1, 3]","[[[1, 4]], [[1, 3]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,3,False,2,"[5, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0], [3, 0], [4, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,4,False,1,"[1, 5]","[[[1, 1]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,5,False,2,"[1, 5]","[[[1, 0]], [[1, 1]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,6,True,1,"[1, 1]","[[[1, 0], [2, 2]], [[1, 1]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,7,False,17,"[5, 0]","[[[1, 0], [2, 1], [3, 0]], [[1, 2]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 1]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 3]], [[1, 0], [2, 0], [3, 4], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,8,False,1,"[1, 5]","[[[1, 1], [2, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,9,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,10,False,0,"[5, 0]","[[[1, 0], [2, 0], [3, 0], [4, 2], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,11,False,3,"[5, 0]","[[[1, 3]], [[1, 2]], [[1, 5]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,12,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,13,True,0,"[1, 0]","[[[1, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,14,True,0,"[2, 0]","[[[1, 1], [2, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,15,False,1,"[1, 5]","[[[1, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,16,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,17,False,1,"[1, 5]","[[[1, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,18,False,1,"[5, 1]","[[[1, 0], [2, 0], [3, 0], [4, 1], [5, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 1]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,19,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,3,detailed,20,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,22,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,23,True,1,"[1, 0]","[[[1, 1]], [[1, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,24,True,1,"[1, 1]","[[[1, 0]], [[1, 1]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,25,False,1,"[5, 0]","[[[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,26,True,1,"[5, 0]","[[[1, 1], [2, 0]], [[1, 0], [2, 1], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,27,False,1,"[1, 5]","[[[1, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,28,True,0,"[1, 3]","[[[1, 3]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,29,False,1,"[5, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 1], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,30,True,0,"[1, 3]","[[[1, 3]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,31,True,1,"[3, 0]","[[[1, 0]], [[1, 2], [2, 0], [3, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,32,False,1,"[1, 5]","[[[1, 0], [2, 0], [3, 0], [4, 1]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,33,False,0,"[5, 0]","[[[1, 1], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,34,False,1,"[1, 5]","[[[1, 3], [2, 0], [3, 0], [4, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,35,True,1,"[1, 0]","[[[1, 1]], [[1, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,36,False,2,"[1, 5]","[[[1, 0], [2, 1]], [[1, 0], [2, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,37,True,0,"[1, 0]","[[[1, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,38,False,2,"[5, 0]","[[[1, 1]], [[1, 1]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,39,False,0,"[3, 5]","[[[1, 1], [2, 1], [3, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,40,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,5,detailed,41,True,2,"[1, 0]","[[[1, 2]], [[1, 4], [2, 0], [3, 0], [4, 0]], [[1, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,43,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,44,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,45,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,46,True,0,"[1, 0]","[[[1, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,47,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,48,False,1,"[1, 5]","[[[1, 0], [2, 0], [3, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,49,False,1,"[1, 5]","[[[1, 0], [2, 0], [3, 3]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,50,False,1,"[1, 5]","[[[1, 1], [2, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,51,True,0,"[1, 4]","[[[1, 4]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,52,False,2,"[5, 0]","[[[1, 1], [2, 0]], [[1, 0], [2, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,53,False,1,"[5, 0]","[[[1, 2]], [[1, 0], [2, 0], [3, 1], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,54,False,1,"[5, 0]","[[[1, 1]], [[1, 1], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,55,True,2,"[1, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0], [3, 1], [4, 0]], [[1, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,56,True,2,"[2, 0]","[[[1, 1]], [[1, 5]], [[1, 0], [2, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,57,True,1,"[2, 2]","[[[1, 0], [2, 0]], [[1, 2], [2, 2]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,58,True,1,"[1, 0]","[[[1, 0]], [[1, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,59,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,60,False,5,"[1, 5]","[[[1, 1]], [[1, 0], [2, 0]], [[1, 0]], [[1, 0]], [[1, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,61,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,7,detailed,62,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,64,False,1,"[1, 5]","[[[1, 1], [2, 0]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,65,False,2,"[5, 0]","[[[1, 4]], [[1, 0]], [[1, 2], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,66,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,67,False,1,"[1, 5]","[[[1, 2]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,68,True,3,"[1, 1]","[[[1, 1]], [[1, 0]], [[1, 0]], [[1, 1]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,69,False,0,"[5, 0]","[[[1, 0], [2, 0], [3, 0], [4, 2], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,70,True,1,"[1, 2]","[[[1, 1]], [[1, 2]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,71,False,0,"[1, 5]","[[[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,72,True,0,"[1, 1]","[[[1, 1]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,73,False,1,"[5, 0]","[[[1, 0]], [[1, 0], [2, 0], [3, 0], [4, 0], [5, 0]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,74,False,1,"[1, 5]","[[[1, 1]], [[1, 5]]]"
2025-04-30,gpt-4o-2024-05-13,PDDL,9,detailed,75,False,1,"[1, 5]","[[[1, 2]], [[1, 5]]]"
